DateID,ProductID,Date,zip,SentimentScore
19,392,"Tuesday, July 1, 2014",7001,41
19,392,"Tuesday, July 1, 2014",62356,39
19,392,"Tuesday, July 1, 2014",2801,46
19,392,"Tuesday, July 1, 2014",29001,50
19,392,"Tuesday, July 1, 2014",20058,50
19,392,"Tuesday, July 1, 2014",35004,33
19,392,"Tuesday, July 1, 2014",158,36
19,392,"Tuesday, July 1, 2014",188,44
19,392,"Tuesday, July 1, 2014",20041,47
19,392,"Tuesday, July 1, 2014",188,49
19,392,"Tuesday, July 1, 2014",50001,49
19,392,"Tuesday, July 1, 2014",63005,48
19,392,"Tuesday, July 1, 2014",40003,43
19,392,"Tuesday, July 1, 2014",57001,50
19,392,"Tuesday, July 1, 2014",64,37
19,392,"Tuesday, July 1, 2014",188,39
19,392,"Tuesday, July 1, 2014",39813,48
19,392,"Tuesday, July 1, 2014",14,44
19,392,"Tuesday, July 1, 2014",20001,39
19,392,"Tuesday, July 1, 2014",82001,31
19,392,"Tuesday, July 1, 2014",7001,32
19,392,"Tuesday, July 1, 2014",501,34
19,392,"Tuesday, July 1, 2014",12,32
19,392,"Tuesday, July 1, 2014",19701,33
19,392,"Tuesday, July 1, 2014",67,33
19,392,"Tuesday, July 1, 2014",64,38
19,392,"Tuesday, July 1, 2014",20001,50
19,392,"Tuesday, July 1, 2014",42223,34
19,392,"Tuesday, July 1, 2014",42223,33
19,392,"Tuesday, July 1, 2014",41,33
19,392,"Tuesday, July 1, 2014",29001,39
19,392,"Tuesday, July 1, 2014",501,36
19,392,"Tuesday, July 1, 2014",53001,30
19,392,"Tuesday, July 1, 2014",57001,31
19,392,"Tuesday, July 1, 2014",72,34
19,392,"Tuesday, July 1, 2014",88901,38
19,392,"Tuesday, July 1, 2014",48001,47
19,392,"Tuesday, July 1, 2014",42223,33
19,392,"Tuesday, July 1, 2014",43001,33
19,392,"Tuesday, July 1, 2014",53001,41
19,392,"Tuesday, July 1, 2014",48001,36
19,392,"Tuesday, July 1, 2014",20001,38
19,392,"Tuesday, July 1, 2014",56,47
19,392,"Tuesday, July 1, 2014",20001,43
19,392,"Tuesday, July 1, 2014",68001,50
19,392,"Tuesday, July 1, 2014",72,46
19,392,"Tuesday, July 1, 2014",40003,30
19,392,"Tuesday, July 1, 2014",50001,41
19,392,"Tuesday, July 1, 2014",27,40
19,392,"Tuesday, July 1, 2014",64,45
19,392,"Tuesday, July 1, 2014",66002,38
19,392,"Tuesday, July 1, 2014",68001,38
14,392,"Saturday, February 1, 2014",20058,37
14,392,"Saturday, February 1, 2014",53001,42
14,392,"Saturday, February 1, 2014",53001,49
14,392,"Saturday, February 1, 2014",12,45
14,392,"Saturday, February 1, 2014",63,30
14,392,"Saturday, February 1, 2014",20041,39
14,392,"Saturday, February 1, 2014",57001,50
14,392,"Saturday, February 1, 2014",27,47
14,392,"Saturday, February 1, 2014",19701,34
14,392,"Saturday, February 1, 2014",12,41
14,392,"Saturday, February 1, 2014",40003,41
14,392,"Saturday, February 1, 2014",6001,48
14,392,"Saturday, February 1, 2014",116,47
14,392,"Saturday, February 1, 2014",14,40
14,392,"Saturday, February 1, 2014",39813,38
14,392,"Saturday, February 1, 2014",46001,38
14,392,"Saturday, February 1, 2014",56,48
14,392,"Saturday, February 1, 2014",57001,43
14,392,"Saturday, February 1, 2014",68,42
14,392,"Saturday, February 1, 2014",14,39
14,392,"Saturday, February 1, 2014",38848,37
14,392,"Saturday, February 1, 2014",19701,35
14,392,"Saturday, February 1, 2014",42223,35
14,392,"Saturday, February 1, 2014",5101,43
14,392,"Saturday, February 1, 2014",5101,49
14,392,"Saturday, February 1, 2014",6001,49
14,392,"Saturday, February 1, 2014",15937,44
14,392,"Saturday, February 1, 2014",29001,50
14,392,"Saturday, February 1, 2014",27,30
14,392,"Saturday, February 1, 2014",35004,38
14,392,"Saturday, February 1, 2014",71601,46
14,392,"Saturday, February 1, 2014",71,34
14,392,"Saturday, February 1, 2014",62356,42
14,392,"Saturday, February 1, 2014",20041,43
14,392,"Saturday, February 1, 2014",42223,47
14,392,"Saturday, February 1, 2014",72,35
14,392,"Saturday, February 1, 2014",68001,47
14,392,"Saturday, February 1, 2014",56,31
14,392,"Saturday, February 1, 2014",19701,37
14,392,"Saturday, February 1, 2014",63005,43
14,392,"Saturday, February 1, 2014",158,32
14,392,"Saturday, February 1, 2014",88901,48
14,392,"Saturday, February 1, 2014",68,46
14,392,"Saturday, February 1, 2014",50001,48
14,392,"Saturday, February 1, 2014",158,49
14,392,"Saturday, February 1, 2014",63005,43
14,392,"Saturday, February 1, 2014",24701,43
14,392,"Saturday, February 1, 2014",24701,47
14,392,"Saturday, February 1, 2014",7001,46
14,392,"Saturday, February 1, 2014",42223,43
14,392,"Saturday, February 1, 2014",116,34
14,392,"Saturday, February 1, 2014",19701,30
14,392,"Saturday, February 1, 2014",64,35
14,392,"Saturday, February 1, 2014",57001,35
14,392,"Saturday, February 1, 2014",15937,49
14,392,"Saturday, February 1, 2014",27,37
14,392,"Saturday, February 1, 2014",158,38
14,392,"Saturday, February 1, 2014",82001,42
14,392,"Saturday, February 1, 2014",158,50
14,392,"Saturday, February 1, 2014",14,32
14,392,"Saturday, February 1, 2014",62356,44
14,392,"Saturday, February 1, 2014",43001,40
14,392,"Saturday, February 1, 2014",29001,40
14,392,"Saturday, February 1, 2014",12,35
14,392,"Saturday, February 1, 2014",57001,46
14,392,"Saturday, February 1, 2014",59,48
14,392,"Saturday, February 1, 2014",501,34
14,392,"Saturday, February 1, 2014",14,43
14,392,"Saturday, February 1, 2014",20041,32
14,392,"Saturday, February 1, 2014",53001,32
14,392,"Saturday, February 1, 2014",50001,40
14,392,"Saturday, February 1, 2014",71601,50
14,392,"Saturday, February 1, 2014",20001,49
14,392,"Saturday, February 1, 2014",82001,41
14,392,"Saturday, February 1, 2014",46001,31
14,392,"Saturday, February 1, 2014",63,48
14,392,"Saturday, February 1, 2014",158,47
14,392,"Saturday, February 1, 2014",14,32
14,392,"Saturday, February 1, 2014",67,32
14,392,"Saturday, February 1, 2014",66002,49
14,392,"Saturday, February 1, 2014",20058,39
14,392,"Saturday, February 1, 2014",2801,46
14,392,"Saturday, February 1, 2014",2801,46
12,392,"Sunday, December 1, 2013",84,45
12,392,"Sunday, December 1, 2013",39813,44
12,392,"Sunday, December 1, 2013",68,40
12,392,"Sunday, December 1, 2013",188,42
12,392,"Sunday, December 1, 2013",15937,47
12,392,"Sunday, December 1, 2013",68001,47
12,392,"Sunday, December 1, 2013",58001,43
12,392,"Sunday, December 1, 2013",20041,58
12,392,"Sunday, December 1, 2013",15937,50
12,392,"Sunday, December 1, 2013",35004,51
12,392,"Sunday, December 1, 2013",5101,54
12,392,"Sunday, December 1, 2013",5101,60
12,392,"Sunday, December 1, 2013",62356,57
12,392,"Sunday, December 1, 2013",116,57
12,392,"Sunday, December 1, 2013",88901,58
12,392,"Sunday, December 1, 2013",64,41
12,392,"Sunday, December 1, 2013",67,59
12,392,"Sunday, December 1, 2013",66002,52
12,392,"Sunday, December 1, 2013",53001,48
12,392,"Sunday, December 1, 2013",20058,41
12,392,"Sunday, December 1, 2013",63,47
12,392,"Sunday, December 1, 2013",116,57
12,392,"Sunday, December 1, 2013",88901,53
12,392,"Sunday, December 1, 2013",72,55
12,392,"Sunday, December 1, 2013",501,56
12,392,"Sunday, December 1, 2013",15937,44
12,392,"Sunday, December 1, 2013",63005,48
12,392,"Sunday, December 1, 2013",53001,50
12,392,"Sunday, December 1, 2013",84,44
12,392,"Sunday, December 1, 2013",68001,58
12,392,"Sunday, December 1, 2013",68,50
12,392,"Sunday, December 1, 2013",63,46
12,392,"Sunday, December 1, 2013",158,41
12,392,"Sunday, December 1, 2013",72,59
12,392,"Sunday, December 1, 2013",48001,49
12,392,"Sunday, December 1, 2013",1,47
12,392,"Sunday, December 1, 2013",57001,41
12,392,"Sunday, December 1, 2013",20041,47
12,392,"Sunday, December 1, 2013",66002,52
12,392,"Sunday, December 1, 2013",2801,44
12,392,"Sunday, December 1, 2013",82001,57
12,392,"Sunday, December 1, 2013",71,51
12,392,"Sunday, December 1, 2013",12,60
12,392,"Sunday, December 1, 2013",14,52
12,392,"Sunday, December 1, 2013",71,55
12,392,"Sunday, December 1, 2013",39813,58
12,392,"Sunday, December 1, 2013",501,52
12,392,"Sunday, December 1, 2013",3033,55
12,392,"Sunday, December 1, 2013",20058,54
12,392,"Sunday, December 1, 2013",5101,46
12,392,"Sunday, December 1, 2013",42223,56
12,392,"Sunday, December 1, 2013",57001,52
12,392,"Sunday, December 1, 2013",116,44
12,392,"Sunday, December 1, 2013",57001,41
12,392,"Sunday, December 1, 2013",71,51
12,392,"Sunday, December 1, 2013",71,60
12,392,"Sunday, December 1, 2013",71,54
12,392,"Sunday, December 1, 2013",20041,48
12,392,"Sunday, December 1, 2013",72,41
12,392,"Sunday, December 1, 2013",2801,45
12,392,"Sunday, December 1, 2013",5101,41
12,392,"Sunday, December 1, 2013",1,54
12,392,"Sunday, December 1, 2013",24701,46
12,392,"Sunday, December 1, 2013",20041,52
12,392,"Sunday, December 1, 2013",63,44
12,392,"Sunday, December 1, 2013",84,51
12,392,"Sunday, December 1, 2013",1,57
12,392,"Sunday, December 1, 2013",2801,42
12,392,"Sunday, December 1, 2013",84,56
12,392,"Sunday, December 1, 2013",20058,44
12,392,"Sunday, December 1, 2013",19701,42
12,392,"Sunday, December 1, 2013",48001,53
12,392,"Sunday, December 1, 2013",501,52
12,392,"Sunday, December 1, 2013",14,50
12,392,"Sunday, December 1, 2013",50001,56
12,392,"Sunday, December 1, 2013",19701,49
12,392,"Sunday, December 1, 2013",50001,53
12,392,"Sunday, December 1, 2013",29001,53
12,392,"Sunday, December 1, 2013",88901,59
12,392,"Sunday, December 1, 2013",501,48
12,392,"Sunday, December 1, 2013",116,53
12,392,"Sunday, December 1, 2013",67,55
12,392,"Sunday, December 1, 2013",62356,48
9,392,"Sunday, September 1, 2013",57001,46
9,392,"Sunday, September 1, 2013",57001,52
9,392,"Sunday, September 1, 2013",68001,60
9,392,"Sunday, September 1, 2013",7001,59
9,392,"Sunday, September 1, 2013",27,57
9,392,"Sunday, September 1, 2013",71601,51
9,392,"Sunday, September 1, 2013",39813,49
9,392,"Sunday, September 1, 2013",38848,45
9,392,"Sunday, September 1, 2013",7001,54
9,392,"Sunday, September 1, 2013",19701,60
9,392,"Sunday, September 1, 2013",27,51
9,392,"Sunday, September 1, 2013",53001,48
9,392,"Sunday, September 1, 2013",57001,51
9,392,"Sunday, September 1, 2013",29001,49
9,392,"Sunday, September 1, 2013",116,56
9,392,"Sunday, September 1, 2013",27,57
9,392,"Sunday, September 1, 2013",56,52
9,392,"Sunday, September 1, 2013",2801,51
9,392,"Sunday, September 1, 2013",41,55
9,392,"Sunday, September 1, 2013",1,54
9,392,"Sunday, September 1, 2013",71,51
9,392,"Sunday, September 1, 2013",38848,49
9,392,"Sunday, September 1, 2013",62356,48
9,392,"Sunday, September 1, 2013",14,52
9,392,"Sunday, September 1, 2013",14,58
9,392,"Sunday, September 1, 2013",59,55
9,392,"Sunday, September 1, 2013",71601,42
9,392,"Sunday, September 1, 2013",67,55
9,392,"Sunday, September 1, 2013",35004,47
9,392,"Sunday, September 1, 2013",63,54
9,392,"Sunday, September 1, 2013",2801,60
9,392,"Sunday, September 1, 2013",24701,52
9,392,"Sunday, September 1, 2013",67,50
9,392,"Sunday, September 1, 2013",72,59
9,392,"Sunday, September 1, 2013",82001,49
9,392,"Sunday, September 1, 2013",82001,54
9,392,"Sunday, September 1, 2013",64,41
9,392,"Sunday, September 1, 2013",2801,42
9,392,"Sunday, September 1, 2013",41,54
9,392,"Sunday, September 1, 2013",15937,55
9,392,"Sunday, September 1, 2013",48001,51
9,392,"Sunday, September 1, 2013",46001,44
9,392,"Sunday, September 1, 2013",68,58
9,392,"Sunday, September 1, 2013",41,53
9,392,"Sunday, September 1, 2013",62356,43
9,392,"Sunday, September 1, 2013",40003,42
9,392,"Sunday, September 1, 2013",35004,41
9,392,"Sunday, September 1, 2013",82001,48
9,392,"Sunday, September 1, 2013",46001,47
9,392,"Sunday, September 1, 2013",71601,58
9,392,"Sunday, September 1, 2013",64,41
9,392,"Sunday, September 1, 2013",3033,54
9,392,"Sunday, September 1, 2013",20041,57
9,392,"Sunday, September 1, 2013",39813,58
9,392,"Sunday, September 1, 2013",35004,41
9,392,"Sunday, September 1, 2013",27,44
9,392,"Sunday, September 1, 2013",46001,48
9,392,"Sunday, September 1, 2013",62356,59
9,392,"Sunday, September 1, 2013",56,56
9,392,"Sunday, September 1, 2013",158,41
9,392,"Sunday, September 1, 2013",158,45
9,392,"Sunday, September 1, 2013",58001,41
9,392,"Sunday, September 1, 2013",43001,60
9,392,"Sunday, September 1, 2013",38848,45
9,392,"Sunday, September 1, 2013",5101,60
9,392,"Sunday, September 1, 2013",19701,56
9,392,"Sunday, September 1, 2013",42223,57
9,392,"Sunday, September 1, 2013",63005,50
9,392,"Sunday, September 1, 2013",88901,40
9,392,"Sunday, September 1, 2013",67,52
9,392,"Sunday, September 1, 2013",42223,57
9,392,"Sunday, September 1, 2013",24701,46
9,392,"Sunday, September 1, 2013",116,42
9,392,"Sunday, September 1, 2013",38848,50
9,392,"Sunday, September 1, 2013",29001,57
9,392,"Sunday, September 1, 2013",7001,48
9,392,"Sunday, September 1, 2013",53001,53
9,392,"Sunday, September 1, 2013",64,48
9,392,"Sunday, September 1, 2013",38848,56
9,392,"Sunday, September 1, 2013",2801,50
9,392,"Sunday, September 1, 2013",62356,55
9,392,"Sunday, September 1, 2013",35004,44
9,392,"Sunday, September 1, 2013",2801,51
9,392,"Sunday, September 1, 2013",67,52
9,392,"Sunday, September 1, 2013",41,43
9,392,"Sunday, September 1, 2013",62356,57
9,392,"Sunday, September 1, 2013",43001,41
9,392,"Sunday, September 1, 2013",48001,45
18,392,"Sunday, June 1, 2014",63,32
18,392,"Sunday, June 1, 2014",68001,40
18,392,"Sunday, June 1, 2014",53001,46
18,392,"Sunday, June 1, 2014",50001,40
18,392,"Sunday, June 1, 2014",20058,48
18,392,"Sunday, June 1, 2014",3033,45
18,392,"Sunday, June 1, 2014",41,48
18,392,"Sunday, June 1, 2014",71,47
18,392,"Sunday, June 1, 2014",29001,42
18,392,"Sunday, June 1, 2014",27,31
18,392,"Sunday, June 1, 2014",72,31
18,392,"Sunday, June 1, 2014",38848,34
18,392,"Sunday, June 1, 2014",12,39
18,392,"Sunday, June 1, 2014",7001,50
18,392,"Sunday, June 1, 2014",59,36
18,392,"Sunday, June 1, 2014",116,37
18,392,"Sunday, June 1, 2014",71601,38
18,392,"Sunday, June 1, 2014",41,40
18,392,"Sunday, June 1, 2014",7001,50
18,392,"Sunday, June 1, 2014",58001,39
18,392,"Sunday, June 1, 2014",71601,43
18,392,"Sunday, June 1, 2014",57001,34
18,392,"Sunday, June 1, 2014",14,35
18,392,"Sunday, June 1, 2014",20041,32
18,392,"Sunday, June 1, 2014",15937,36
18,392,"Sunday, June 1, 2014",15937,44
18,392,"Sunday, June 1, 2014",58001,50
18,392,"Sunday, June 1, 2014",63,50
18,392,"Sunday, June 1, 2014",2801,32
18,392,"Sunday, June 1, 2014",2801,50
18,392,"Sunday, June 1, 2014",20041,31
18,392,"Sunday, June 1, 2014",188,38
18,392,"Sunday, June 1, 2014",48001,30
18,392,"Sunday, June 1, 2014",15937,31
18,392,"Sunday, June 1, 2014",20058,39
18,392,"Sunday, June 1, 2014",42223,35
18,392,"Sunday, June 1, 2014",57001,36
18,392,"Sunday, June 1, 2014",40003,30
18,392,"Sunday, June 1, 2014",53001,50
18,392,"Sunday, June 1, 2014",27,31
18,392,"Sunday, June 1, 2014",35004,47
18,392,"Sunday, June 1, 2014",188,38
18,392,"Sunday, June 1, 2014",67,46
18,392,"Sunday, June 1, 2014",1,35
18,392,"Sunday, June 1, 2014",40003,46
18,392,"Sunday, June 1, 2014",57001,50
18,392,"Sunday, June 1, 2014",7001,32
18,392,"Sunday, June 1, 2014",1,47
18,392,"Sunday, June 1, 2014",38848,33
18,392,"Sunday, June 1, 2014",56,36
18,392,"Sunday, June 1, 2014",68001,41
18,392,"Sunday, June 1, 2014",20058,32
18,392,"Sunday, June 1, 2014",40003,33
18,392,"Sunday, June 1, 2014",6001,38
18,392,"Sunday, June 1, 2014",5101,34
18,392,"Sunday, June 1, 2014",19701,37
18,392,"Sunday, June 1, 2014",12,42
18,392,"Sunday, June 1, 2014",63005,34
18,392,"Sunday, June 1, 2014",1,49
18,392,"Sunday, June 1, 2014",63,47
18,392,"Sunday, June 1, 2014",20001,46
18,392,"Sunday, June 1, 2014",2801,31
18,392,"Sunday, June 1, 2014",2801,42
18,392,"Sunday, June 1, 2014",116,47
18,392,"Sunday, June 1, 2014",84,48
18,392,"Sunday, June 1, 2014",41,30
18,392,"Sunday, June 1, 2014",14,30
18,392,"Sunday, June 1, 2014",38848,39
18,392,"Sunday, June 1, 2014",6001,34
18,392,"Sunday, June 1, 2014",58001,31
18,392,"Sunday, June 1, 2014",158,35
18,392,"Sunday, June 1, 2014",15937,43
18,392,"Sunday, June 1, 2014",58001,42
18,392,"Sunday, June 1, 2014",188,33
18,392,"Sunday, June 1, 2014",48001,40
18,392,"Sunday, June 1, 2014",20041,31
18,392,"Sunday, June 1, 2014",5101,30
18,392,"Sunday, June 1, 2014",50001,38
18,392,"Sunday, June 1, 2014",50001,40
18,392,"Sunday, June 1, 2014",3033,31
18,392,"Sunday, June 1, 2014",67,47
18,392,"Sunday, June 1, 2014",35004,50
18,392,"Sunday, June 1, 2014",58001,33
18,392,"Sunday, June 1, 2014",88901,32
18,392,"Sunday, June 1, 2014",59,30
18,392,"Sunday, June 1, 2014",39813,30
18,392,"Sunday, June 1, 2014",2801,33
18,392,"Sunday, June 1, 2014",20001,39
18,392,"Sunday, June 1, 2014",6001,38
7,392,"Monday, July 1, 2013",50001,46
7,392,"Monday, July 1, 2013",35004,44
7,392,"Monday, July 1, 2013",58001,47
7,392,"Monday, July 1, 2013",63005,41
7,392,"Monday, July 1, 2013",12,41
7,392,"Monday, July 1, 2013",20041,43
7,392,"Monday, July 1, 2013",66002,53
7,392,"Monday, July 1, 2013",24701,40
7,392,"Monday, July 1, 2013",29001,41
7,392,"Monday, July 1, 2013",57001,52
7,392,"Monday, July 1, 2013",84,55
7,392,"Monday, July 1, 2013",42223,57
7,392,"Monday, July 1, 2013",56,47
7,392,"Monday, July 1, 2013",501,53
7,392,"Monday, July 1, 2013",29001,48
7,392,"Monday, July 1, 2013",12,50
7,392,"Monday, July 1, 2013",20041,44
7,392,"Monday, July 1, 2013",27,48
7,392,"Monday, July 1, 2013",41,46
7,392,"Monday, July 1, 2013",41,41
7,392,"Monday, July 1, 2013",2801,40
7,392,"Monday, July 1, 2013",20041,43
7,392,"Monday, July 1, 2013",66002,49
7,392,"Monday, July 1, 2013",58001,59
7,392,"Monday, July 1, 2013",5101,60
7,392,"Monday, July 1, 2013",48001,56
7,392,"Monday, July 1, 2013",71601,51
7,392,"Monday, July 1, 2013",14,57
7,392,"Monday, July 1, 2013",188,57
7,392,"Monday, July 1, 2013",20001,57
7,392,"Monday, July 1, 2013",72,57
7,392,"Monday, July 1, 2013",2801,45
7,392,"Monday, July 1, 2013",67,55
7,392,"Monday, July 1, 2013",19701,55
7,392,"Monday, July 1, 2013",68,45
7,392,"Monday, July 1, 2013",84,55
7,392,"Monday, July 1, 2013",6001,49
7,392,"Monday, July 1, 2013",57001,41
7,392,"Monday, July 1, 2013",24701,46
7,392,"Monday, July 1, 2013",158,42
7,392,"Monday, July 1, 2013",188,50
7,392,"Monday, July 1, 2013",66002,54
7,392,"Monday, July 1, 2013",72,49
7,392,"Monday, July 1, 2013",63,57
7,392,"Monday, July 1, 2013",48001,53
7,392,"Monday, July 1, 2013",63,46
7,392,"Monday, July 1, 2013",50001,53
7,392,"Monday, July 1, 2013",88901,44
7,392,"Monday, July 1, 2013",20041,41
7,392,"Monday, July 1, 2013",59,50
7,392,"Monday, July 1, 2013",3033,42
7,392,"Monday, July 1, 2013",12,56
7,392,"Monday, July 1, 2013",43001,58
7,392,"Monday, July 1, 2013",72,42
7,392,"Monday, July 1, 2013",14,57
7,392,"Monday, July 1, 2013",116,40
7,392,"Monday, July 1, 2013",68001,45
7,392,"Monday, July 1, 2013",56,55
7,392,"Monday, July 1, 2013",20058,51
7,392,"Monday, July 1, 2013",6001,41
7,392,"Monday, July 1, 2013",12,43
7,392,"Monday, July 1, 2013",116,48
7,392,"Monday, July 1, 2013",84,48
7,392,"Monday, July 1, 2013",68,41
7,392,"Monday, July 1, 2013",63005,46
7,392,"Monday, July 1, 2013",64,57
7,392,"Monday, July 1, 2013",58001,47
7,392,"Monday, July 1, 2013",12,47
7,392,"Monday, July 1, 2013",501,50
7,392,"Monday, July 1, 2013",188,57
7,392,"Monday, July 1, 2013",68001,42
7,392,"Monday, July 1, 2013",88901,48
7,392,"Monday, July 1, 2013",40003,46
7,392,"Monday, July 1, 2013",64,47
7,392,"Monday, July 1, 2013",46001,52
7,392,"Monday, July 1, 2013",72,54
7,392,"Monday, July 1, 2013",84,46
7,392,"Monday, July 1, 2013",12,55
7,392,"Monday, July 1, 2013",57001,45
7,392,"Monday, July 1, 2013",50001,60
7,392,"Monday, July 1, 2013",88901,45
7,392,"Monday, July 1, 2013",57001,40
7,392,"Monday, July 1, 2013",41,56
7,392,"Monday, July 1, 2013",20058,55
7,392,"Monday, July 1, 2013",53001,60
7,392,"Monday, July 1, 2013",6001,41
7,392,"Monday, July 1, 2013",88901,48
7,392,"Monday, July 1, 2013",6001,59
7,392,"Monday, July 1, 2013",46001,54
7,392,"Monday, July 1, 2013",48001,41
7,392,"Monday, July 1, 2013",56,49
13,392,"Wednesday, January 1, 2014",20041,45
13,392,"Wednesday, January 1, 2014",88901,44
13,392,"Wednesday, January 1, 2014",67,43
13,392,"Wednesday, January 1, 2014",1,44
13,392,"Wednesday, January 1, 2014",35004,46
13,392,"Wednesday, January 1, 2014",20058,60
13,392,"Wednesday, January 1, 2014",24701,41
13,392,"Wednesday, January 1, 2014",82001,41
13,392,"Wednesday, January 1, 2014",116,50
13,392,"Wednesday, January 1, 2014",71,57
13,392,"Wednesday, January 1, 2014",7001,53
13,392,"Wednesday, January 1, 2014",57001,46
13,392,"Wednesday, January 1, 2014",116,59
13,392,"Wednesday, January 1, 2014",6001,42
13,392,"Wednesday, January 1, 2014",20058,53
13,392,"Wednesday, January 1, 2014",6001,47
13,392,"Wednesday, January 1, 2014",63,56
13,392,"Wednesday, January 1, 2014",19701,46
13,392,"Wednesday, January 1, 2014",35004,45
13,392,"Wednesday, January 1, 2014",59,55
13,392,"Wednesday, January 1, 2014",43001,57
13,392,"Wednesday, January 1, 2014",19701,49
13,392,"Wednesday, January 1, 2014",39813,46
13,392,"Wednesday, January 1, 2014",12,49
13,392,"Wednesday, January 1, 2014",42223,42
13,392,"Wednesday, January 1, 2014",158,54
13,392,"Wednesday, January 1, 2014",27,59
13,392,"Wednesday, January 1, 2014",68001,41
13,392,"Wednesday, January 1, 2014",82001,45
13,392,"Wednesday, January 1, 2014",53001,45
13,392,"Wednesday, January 1, 2014",57001,55
13,392,"Wednesday, January 1, 2014",188,57
13,392,"Wednesday, January 1, 2014",71,46
13,392,"Wednesday, January 1, 2014",41,54
13,392,"Wednesday, January 1, 2014",158,57
13,392,"Wednesday, January 1, 2014",66002,42
13,392,"Wednesday, January 1, 2014",20001,47
13,392,"Wednesday, January 1, 2014",2801,48
13,392,"Wednesday, January 1, 2014",58001,45
13,392,"Wednesday, January 1, 2014",59,54
13,392,"Wednesday, January 1, 2014",88901,44
13,392,"Wednesday, January 1, 2014",53001,45
13,392,"Wednesday, January 1, 2014",7001,57
13,392,"Wednesday, January 1, 2014",43001,51
13,392,"Wednesday, January 1, 2014",46001,43
13,392,"Wednesday, January 1, 2014",71,49
13,392,"Wednesday, January 1, 2014",57001,45
13,392,"Wednesday, January 1, 2014",20058,43
13,392,"Wednesday, January 1, 2014",40003,51
13,392,"Wednesday, January 1, 2014",46001,45
13,392,"Wednesday, January 1, 2014",501,46
13,392,"Wednesday, January 1, 2014",12,55
13,392,"Wednesday, January 1, 2014",64,43
13,392,"Wednesday, January 1, 2014",158,42
13,392,"Wednesday, January 1, 2014",66002,53
13,392,"Wednesday, January 1, 2014",71,52
13,392,"Wednesday, January 1, 2014",14,40
13,392,"Wednesday, January 1, 2014",48001,52
13,392,"Wednesday, January 1, 2014",53001,42
13,392,"Wednesday, January 1, 2014",50001,47
13,392,"Wednesday, January 1, 2014",59,45
13,392,"Wednesday, January 1, 2014",84,58
13,392,"Wednesday, January 1, 2014",57001,44
13,392,"Wednesday, January 1, 2014",64,47
13,392,"Wednesday, January 1, 2014",40003,59
13,392,"Wednesday, January 1, 2014",59,41
13,392,"Wednesday, January 1, 2014",50001,44
13,392,"Wednesday, January 1, 2014",20001,46
13,392,"Wednesday, January 1, 2014",7001,51
13,392,"Wednesday, January 1, 2014",1,52
13,392,"Wednesday, January 1, 2014",66002,52
13,392,"Wednesday, January 1, 2014",46001,52
13,392,"Wednesday, January 1, 2014",20058,40
13,392,"Wednesday, January 1, 2014",72,43
13,392,"Wednesday, January 1, 2014",35004,46
13,392,"Wednesday, January 1, 2014",62356,54
13,392,"Wednesday, January 1, 2014",72,56
13,392,"Wednesday, January 1, 2014",27,56
13,392,"Wednesday, January 1, 2014",41,59
13,392,"Wednesday, January 1, 2014",46001,46
13,392,"Wednesday, January 1, 2014",19701,55
13,392,"Wednesday, January 1, 2014",27,46
13,392,"Wednesday, January 1, 2014",40003,58
13,392,"Wednesday, January 1, 2014",1,56
13,392,"Wednesday, January 1, 2014",2801,60
13,392,"Wednesday, January 1, 2014",67,49
13,392,"Wednesday, January 1, 2014",67,46
13,392,"Wednesday, January 1, 2014",58001,55
13,392,"Wednesday, January 1, 2014",82001,60
13,392,"Wednesday, January 1, 2014",46001,52
13,392,"Wednesday, January 1, 2014",116,53
13,392,"Wednesday, January 1, 2014",24701,50
21,392,"Monday, September 1, 2014",57001,74
21,392,"Monday, September 1, 2014",7001,72
21,392,"Monday, September 1, 2014",42223,72
21,392,"Monday, September 1, 2014",56,71
21,392,"Monday, September 1, 2014",2801,80
21,392,"Monday, September 1, 2014",53001,58
21,392,"Monday, September 1, 2014",50001,80
21,392,"Monday, September 1, 2014",116,79
21,392,"Monday, September 1, 2014",82001,75
21,392,"Monday, September 1, 2014",62356,65
21,392,"Monday, September 1, 2014",71601,68
21,392,"Monday, September 1, 2014",66002,59
21,392,"Monday, September 1, 2014",66002,61
21,392,"Monday, September 1, 2014",48001,63
21,392,"Monday, September 1, 2014",6001,53
21,392,"Monday, September 1, 2014",35004,60
21,392,"Monday, September 1, 2014",6001,62
21,392,"Monday, September 1, 2014",20001,72
21,392,"Monday, September 1, 2014",2801,50
21,392,"Monday, September 1, 2014",53001,50
21,392,"Monday, September 1, 2014",20001,67
21,392,"Monday, September 1, 2014",2801,80
21,392,"Monday, September 1, 2014",64,59
21,392,"Monday, September 1, 2014",5101,72
21,392,"Monday, September 1, 2014",29001,53
21,392,"Monday, September 1, 2014",6001,54
21,392,"Monday, September 1, 2014",57001,74
21,392,"Monday, September 1, 2014",40003,79
21,392,"Monday, September 1, 2014",84,64
21,392,"Monday, September 1, 2014",66002,65
21,392,"Monday, September 1, 2014",82001,59
21,392,"Monday, September 1, 2014",46001,64
21,392,"Monday, September 1, 2014",84,57
21,392,"Monday, September 1, 2014",116,77
21,392,"Monday, September 1, 2014",188,55
21,392,"Monday, September 1, 2014",20041,75
21,392,"Monday, September 1, 2014",84,51
21,392,"Monday, September 1, 2014",50001,57
