,ProductID,Date,Zip,Units,Revenue
1803,2213,"Tuesday, May 30, 2006",65020,1,1070.37
1804,2213,"Sunday, September 25, 2005",25685,1,1070.37
1805,2213,"Saturday, January 22, 2005",34431,1,1070.37
1806,2213,"Wednesday, June 15, 2005",72758,1,1070.37
1807,2213,"Saturday, June 12, 2004",92307,1,1070.37
1808,2213,"Monday, April 10, 2006",92595,1,1070.37
1809,2213,"Friday, October 15, 2004",98332,1,1070.37
1810,2213,"Sunday, November 21, 2004",60005,1,1070.37
1811,2213,"Wednesday, June 30, 2004",92883,1,1070.37
1812,2213,"Thursday, June 30, 2005",65284,1,1070.37
1813,2213,"Saturday, September 30, 2006",80138,1,1070.37
1814,2213,"Thursday, May 11, 2006",88030,1,1070.37
1815,2213,"Wednesday, September 27, 2006",6457,1,1070.37
1816,2213,"Monday, October 23, 2006",56131,1,1070.37
1817,2213,"Sunday, June 4, 2006",20603,1,1070.37
1818,2213,"Monday, March 28, 2005",84728,1,1070.37
1819,2213,"Wednesday, February 6, 2008",47001,1,1070.37
1820,2213,"Wednesday, June 27, 2007",92563,1,1070.37
1821,2213,"Thursday, September 21, 2006",30701,1,1070.37
1822,2213,"Thursday, June 19, 2003",92138,1,1070.37
1823,2213,"Monday, July 26, 2004",63011,1,1070.37
1824,2213,"Monday, June 27, 2005",34208,1,1070.37
1825,2213,"Wednesday, June 23, 2004",24363,1,1070.37
1826,2213,"Saturday, October 14, 2006",7462,1,1070.37
1827,2213,"Tuesday, September 12, 2006",83544,1,1070.37
1828,2213,"Friday, November 25, 2005",40014,1,1070.37
1829,2213,"Tuesday, March 8, 2005",60431,1,1070.37
1830,2213,"Tuesday, June 29, 2004",78362,1,1070.37
1831,2213,"Thursday, April 27, 2006",22079,1,1070.37
1832,2213,"Friday, July 23, 2004",27802,1,1070.37
1833,2213,"Wednesday, January 31, 2007",46385,1,1070.37
1834,2213,"Tuesday, June 29, 2004",28031,1,1070.37
1835,2213,"Tuesday, December 16, 2003",30730,1,1070.37
1836,2213,"Tuesday, May 9, 2006",80126,1,1070.37
1837,2213,"Thursday, June 29, 2006",72103,1,1070.37
1838,2213,"Friday, January 9, 2009",7032,1,1070.37
1839,2213,"Monday, January 31, 2005",49076,1,1070.37
1840,2213,"Tuesday, June 1, 2004",14837,1,1070.37
1841,2213,"Friday, July 9, 2004",94521,1,1070.37
1842,2213,"Monday, July 31, 2006",85306,1,1070.37
1843,2213,"Saturday, September 18, 2004",64078,1,1070.37
1844,2213,"Friday, November 21, 2003",83835,1,1070.37
1845,2213,"Wednesday, July 16, 2003",89110,1,1070.37
1846,2213,"Monday, May 30, 2005",95386,1,1070.37
1847,2213,"Tuesday, June 15, 2004",79935,1,1070.37
1848,2213,"Monday, March 15, 2004",95336,1,1070.37
1849,2213,"Tuesday, August 10, 2004",29710,1,1070.37
1850,2213,"Friday, June 23, 2006",94306,1,1070.37
1851,2213,"Monday, June 27, 2005",85379,1,1070.37
1852,2213,"Monday, June 27, 2005",27534,1,1070.37
1853,2213,"Wednesday, March 9, 2005",95376,1,1070.37
1854,2213,"Sunday, February 15, 2004",18301,1,1070.37
1855,2213,"Friday, March 26, 2004",21911,1,1070.37
1856,2213,"Monday, July 18, 2005",94568,1,1070.37
1857,2213,"Saturday, December 27, 2003",63050,1,1070.37
1858,2213,"Wednesday, September 27, 2006",92881,1,1070.37
1859,2213,"Saturday, October 22, 2005",73130,1,1070.37
1860,2213,"Saturday, December 25, 2004",74075,1,1070.37
1861,2213,"Friday, June 18, 2004",37060,1,1070.37
1862,2213,"Monday, May 30, 2005",94619,1,1070.37
1863,2213,"Monday, June 20, 2005",2379,1,1070.37
1864,2213,"Tuesday, June 29, 2004",37849,1,1070.37
1865,2213,"Wednesday, June 23, 2004",70560,1,1070.37
1866,2213,"Wednesday, June 27, 2007",58711,1,1070.37
1867,2213,"Friday, December 17, 2004",47542,1,1070.37
1868,2213,"Thursday, September 21, 2006",15037,1,1070.37
1869,2213,"Monday, June 16, 2003",22152,1,1070.37
1870,2213,"Friday, June 20, 2003",95692,1,1070.37
1871,2213,"Monday, August 28, 2006",35466,1,1070.37
1872,2213,"Thursday, August 12, 2004",78641,1,1070.37
1873,2213,"Monday, March 29, 2004",62966,1,1070.37
1874,2213,"Thursday, June 26, 2008",78572,1,1070.37
1875,2213,"Saturday, November 27, 2004",55082,1,1070.37
1876,2213,"Wednesday, September 22, 2004",98922,1,1070.37
1877,2213,"Friday, November 11, 2005",49265,1,1070.37
1878,2213,"Friday, June 30, 2006",80233,1,1070.37
1879,2213,"Sunday, March 19, 2006",52755,1,1070.37
1880,2213,"Tuesday, August 26, 2003",95206,1,1070.37
1881,2213,"Sunday, June 28, 2009",54747,1,1070.37
1882,2213,"Tuesday, December 6, 2005",55118,1,1070.37
1883,2213,"Wednesday, February 23, 2005",98221,1,1070.37
1884,2213,"Friday, September 30, 2005",68107,1,1070.37
1885,2213,"Wednesday, October 13, 2004",48371,1,1070.37
1886,2213,"Thursday, October 30, 2003",56627,1,1070.37
1887,2213,"Saturday, December 18, 2004",1569,1,1070.37
1888,2213,"Wednesday, June 7, 2006",90620,1,1070.37
1889,2213,"Friday, June 17, 2005",32703,1,1070.37
1890,2213,"Sunday, November 20, 2005",60450,1,1070.37
1891,2213,"Sunday, August 28, 2005",80130,1,1070.37
1892,2213,"Wednesday, March 1, 2006",97702,1,1070.37
1893,2213,"Monday, June 27, 2005",78733,1,1070.37
1894,2213,"Wednesday, January 7, 2004",84664,1,1070.37
1895,2213,"Friday, June 18, 2004",28372,1,1070.37
1896,2213,"Thursday, December 9, 2004",46055,1,1070.37
1897,2213,"Thursday, June 22, 2006",7760,1,1070.37
1898,2213,"Sunday, August 6, 2006",2864,1,1070.37
1899,2213,"Monday, August 14, 2006",80033,1,1070.37
1900,2213,"Wednesday, September 5, 2007",63841,1,1070.37
1901,2213,"Thursday, June 17, 2004",92646,1,1070.37
1902,2213,"Tuesday, June 29, 2004",32331,1,1070.37
1903,2213,"Friday, May 28, 2004",92562,1,1070.37
1904,2213,"Thursday, June 26, 2003",36553,1,1070.37
1905,2213,"Tuesday, December 6, 2005",90745,1,1070.37
1906,2213,"Thursday, October 30, 2003",55310,1,1070.37
1907,2213,"Monday, June 27, 2005",35244,1,1070.37
1908,2213,"Tuesday, June 27, 2006",41501,1,1070.37
1909,2213,"Saturday, June 19, 2004",22191,1,1070.37
1910,2213,"Thursday, February 24, 2005",30315,1,1070.37
1911,2213,"Saturday, February 28, 2009",97068,1,1070.37
1912,2213,"Sunday, February 20, 2005",32117,1,1070.37
1913,2213,"Sunday, August 24, 2003",45068,1,1070.37
1914,2213,"Tuesday, March 29, 2005",54746,1,1070.37
1915,2213,"Thursday, October 14, 2004",43558,1,1070.37
1916,2213,"Thursday, June 15, 2006",7461,1,1070.37
1917,2213,"Thursday, June 29, 2006",21286,1,1070.37
1918,2213,"Wednesday, February 4, 2004",35645,1,1070.37
1919,2213,"Wednesday, June 18, 2003",56521,1,1070.37
1920,2213,"Friday, June 30, 2006",30115,1,1070.37
1921,2213,"Wednesday, September 28, 2005",33035,1,1070.37
1922,2213,"Friday, March 30, 2007",19805,1,1070.37
1923,2213,"Thursday, June 29, 2006",30052,1,1070.37
1924,2213,"Sunday, May 28, 2006",92673,1,1070.37
1925,2213,"Tuesday, June 13, 2006",92630,1,1070.37
1926,2213,"Sunday, July 16, 2006",60175,1,1070.37
1927,2213,"Friday, June 18, 2004",91423,1,1070.37
1928,2213,"Friday, October 28, 2005",83001,1,1070.37
1929,2213,"Saturday, August 26, 2006",25063,1,1070.37
1930,2213,"Friday, December 26, 2003",47265,1,1070.37
1931,2213,"Tuesday, July 11, 2006",60156,1,1070.37
1932,2213,"Sunday, July 6, 2003",75028,1,1070.37
1933,2213,"Tuesday, December 2, 2003",97086,1,1070.37
1934,2213,"Wednesday, June 30, 2004",95765,1,1070.37
1935,2213,"Monday, June 4, 2007",37134,1,1070.37
1936,2213,"Tuesday, June 1, 2004",33169,1,1070.37
1937,2213,"Wednesday, January 31, 2007",1588,1,1070.37
1938,2213,"Wednesday, June 28, 2006",14895,1,1070.37
1939,2213,"Friday, November 11, 2005",16823,1,1070.37
1940,2213,"Thursday, September 15, 2005",95608,1,1070.37
1941,2213,"Saturday, January 28, 2006",92405,1,1070.37
1942,2213,"Friday, June 8, 2007",37122,1,1070.37
1943,2213,"Wednesday, December 19, 2007",8558,1,1070.37
1944,2213,"Thursday, June 15, 2006",75126,1,1070.37
1945,2213,"Friday, December 26, 2003",77535,1,1070.37
1946,2213,"Saturday, November 4, 2006",6026,1,1070.37
1947,2213,"Sunday, November 30, 2003",98075,1,1070.37
1948,2213,"Saturday, December 13, 2003",43613,1,1070.37
1949,2213,"Thursday, November 30, 2006",21403,1,1070.37
1950,2213,"Monday, June 30, 2003",43147,1,1070.37
1951,2213,"Wednesday, June 30, 2004",36522,1,1070.37
1952,2213,"Tuesday, March 30, 2004",80026,1,1070.37
1953,2213,"Sunday, November 28, 2004",72404,1,1070.37
1954,2213,"Tuesday, August 3, 2004",93908,1,1070.37
1955,2213,"Tuesday, July 31, 2007",73932,1,1070.37
1956,2213,"Thursday, January 15, 2004",52359,1,1070.37
1957,2213,"Tuesday, September 28, 2004",93721,1,1070.37
1958,2213,"Friday, April 22, 2005",27203,1,1070.37
1959,2213,"Thursday, June 17, 2004",28097,1,1070.37
1960,2213,"Sunday, January 16, 2005",56738,1,1070.37
1961,2213,"Tuesday, June 1, 2004",29640,1,1070.37
1962,2213,"Saturday, May 26, 2007",45715,1,1070.37
1963,2213,"Wednesday, September 22, 2004",94553,1,1070.37
1964,2213,"Monday, July 21, 2003",92602,1,1070.37
1965,2213,"Monday, May 16, 2005",77065,1,1070.37
1966,2213,"Friday, August 20, 2004",94553,1,1070.37
1967,2213,"Thursday, August 28, 2003",93534,1,1070.37
1968,2213,"Tuesday, December 27, 2005",40391,1,1070.37
1969,2213,"Tuesday, June 13, 2006",23192,1,1070.37
1970,2213,"Sunday, March 26, 2006",78746,1,1070.37
1971,2213,"Wednesday, June 23, 2004",33952,1,1070.37
1972,2213,"Sunday, August 10, 2003",47424,1,1070.37
1973,2213,"Tuesday, June 29, 2004",21502,1,1070.37
1974,2213,"Sunday, November 30, 2003",2828,1,1070.37
1975,2213,"Thursday, April 5, 2007",48178,1,1070.37
1976,2213,"Friday, October 17, 2003",46926,1,1070.37
1977,2213,"Saturday, January 24, 2004",98501,1,1070.37
1978,2213,"Saturday, February 17, 2007",16323,1,1070.37
1979,2213,"Thursday, June 17, 2004",81006,1,1070.37
1980,2213,"Tuesday, June 28, 2005",92530,1,1070.37
1981,2213,"Friday, April 8, 2005",57026,1,1070.37
1982,2213,"Thursday, November 18, 2004",90046,1,1070.37
1983,2213,"Tuesday, April 17, 2007",54739,1,1070.37
1984,2213,"Saturday, November 15, 2003",35007,1,1070.37
1985,2213,"Monday, June 12, 2006",31216,1,1070.37
1986,2213,"Saturday, December 30, 2006",84124,1,1070.37
1987,2213,"Friday, June 23, 2006",37641,1,1070.37
1988,2213,"Saturday, January 24, 2004",81212,1,1070.37
1989,2213,"Monday, May 22, 2006",92071,1,1070.37
1990,2213,"Monday, March 8, 2004",77035,1,1070.37
1991,2213,"Sunday, March 19, 2006",33312,1,1070.37
1992,2213,"Monday, August 28, 2006",12701,1,1070.37
1993,2213,"Monday, July 3, 2006",94534,1,1070.37
1994,2213,"Saturday, October 2, 2004",81001,1,1070.37
1995,2213,"Friday, June 23, 2006",98029,1,1070.37
1996,2213,"Tuesday, October 11, 2005",90502,1,1070.37
1997,2213,"Friday, April 9, 2004",74010,1,1070.37
1998,2213,"Thursday, June 12, 2003",41005,1,1070.37
1999,2213,"Thursday, October 30, 2003",89449,1,1070.37
2000,2213,"Sunday, August 14, 2005",30710,1,1070.37
2001,2213,"Sunday, August 13, 2006",70053,1,1070.37
2002,2213,"Thursday, January 15, 2004",38044,1,1070.37
2003,2213,"Wednesday, August 27, 2003",11358,1,1070.37
2004,2213,"Tuesday, October 7, 2003",11743,1,1070.37
2005,2213,"Tuesday, June 15, 2004",91773,1,1070.37
2006,2213,"Thursday, June 30, 2005",36507,1,1070.37
2007,2213,"Sunday, June 22, 2003",27976,1,1070.37
2008,2213,"Friday, November 19, 2004",98166,1,1070.37
2009,2213,"Thursday, April 7, 2005",83815,1,1070.37
2010,2213,"Sunday, November 9, 2003",59937,1,1070.37
2011,2213,"Sunday, November 30, 2003",60481,1,1070.37
2012,2213,"Monday, October 30, 2006",95249,1,1070.37
2013,2213,"Wednesday, September 20, 2006",2871,1,1070.37
2014,2213,"Wednesday, June 30, 2004",98858,1,1070.37
2015,2213,"Thursday, October 28, 2004",85395,1,1070.37
2016,2213,"Thursday, February 21, 2008",49262,1,1070.37
2017,2213,"Friday, December 24, 2004",60430,1,1070.37
2018,2213,"Monday, June 20, 2005",28086,1,1070.37
2019,2213,"Saturday, October 23, 2004",7702,1,1070.37
2020,2213,"Thursday, February 17, 2005",90715,1,1070.37
2021,2213,"Saturday, September 27, 2003",94901,1,1070.37
2022,2213,"Saturday, December 18, 2004",71457,1,1070.37
2023,2213,"Monday, October 6, 2003",19320,1,1070.37
2024,2213,"Saturday, September 23, 2006",49770,1,1070.37
2025,2213,"Sunday, March 19, 2006",61611,1,1070.37
2026,2213,"Monday, December 29, 2003",93230,1,1070.37
2027,2213,"Monday, April 18, 2005",11730,1,1070.37
2028,2213,"Tuesday, December 2, 2003",48380,1,1070.37
2029,2213,"Wednesday, December 28, 2005",28719,1,1070.37
2030,2213,"Thursday, October 23, 2003",77346,1,1070.37
2031,2213,"Thursday, August 17, 2006",70633,1,1070.37
2032,2213,"Thursday, November 10, 2005",98038,1,1070.37
2033,2213,"Thursday, March 18, 2004",91910,1,1070.37
2034,2213,"Thursday, February 19, 2004",81067,1,1070.37
2035,2213,"Tuesday, May 17, 2005",30512,1,1070.37
2036,2213,"Friday, June 2, 2006",97741,1,1070.37
2037,2213,"Monday, June 23, 2003",22520,1,1070.37
2038,2213,"Tuesday, February 28, 2006",73010,1,1070.37
2039,2213,"Sunday, July 2, 2006",20659,1,1070.37
2040,2213,"Thursday, September 25, 2003",24151,1,1070.37
2041,2213,"Wednesday, April 19, 2006",92551,1,1070.37
2042,2213,"Friday, November 30, 2007",98382,1,1070.37
2043,2213,"Friday, November 21, 2003",50009,1,1070.37
2044,2213,"Wednesday, June 23, 2004",92040,1,1070.37
2045,2213,"Saturday, November 6, 2004",62380,1,1070.37
2046,2213,"Tuesday, June 22, 2004",36790,1,1070.37
2047,2213,"Thursday, October 7, 2004",93711,1,1070.37
2048,2213,"Thursday, December 30, 2004",91741,1,1070.37
2049,2213,"Thursday, November 4, 2004",86326,1,1070.37
2050,2213,"Tuesday, October 21, 2003",37323,1,1070.37
2051,2213,"Sunday, December 30, 2007",49437,1,1070.37
2052,2213,"Thursday, June 22, 2006",82501,1,1070.37
2053,2213,"Friday, December 1, 2006",48138,1,1070.37
2054,2213,"Friday, October 6, 2006",27610,1,1070.37
2055,2213,"Saturday, September 3, 2005",93653,1,1070.37
2056,2213,"Sunday, May 29, 2005",39322,1,1070.37
2057,2213,"Thursday, March 30, 2006",95123,1,1070.37
2058,2213,"Wednesday, January 19, 2005",44224,1,1070.37
2059,2213,"Wednesday, November 9, 2005",95240,1,1070.37
2060,2213,"Thursday, November 3, 2005",95829,1,1070.37
2061,2213,"Tuesday, September 28, 2004",95682,1,1070.37
2062,2213,"Sunday, June 22, 2003",98023,1,1070.37
2063,2213,"Friday, June 10, 2005",95351,1,1070.37
2064,2213,"Thursday, September 8, 2005",90032,1,1070.37
2065,2213,"Tuesday, April 12, 2005",91352,1,1070.37
2066,2213,"Tuesday, December 2, 2003",1085,1,1070.37
2067,2213,"Thursday, April 22, 2004",53538,1,1070.37
2068,2213,"Wednesday, February 23, 2005",92887,1,1070.37
2069,2213,"Monday, June 27, 2005",22554,1,1070.37
2070,2213,"Sunday, January 22, 2006",12549,1,1070.37
2071,2213,"Wednesday, June 28, 2006",21037,1,1070.37
2072,2213,"Thursday, April 27, 2006",61201,1,1070.37
2073,2213,"Thursday, June 29, 2006",29615,1,1070.37
2074,2213,"Monday, July 7, 2003",92867,1,1070.37
2075,2213,"Friday, June 23, 2006",47119,1,1070.37
2076,2213,"Saturday, December 20, 2003",55037,1,1070.37
2077,2213,"Wednesday, August 10, 2005",43065,1,1070.37
2078,2213,"Sunday, July 10, 2005",95660,1,1070.37
2079,2213,"Wednesday, June 14, 2006",94928,1,1070.37
2080,2213,"Monday, June 27, 2005",42053,1,1070.37
2081,2213,"Friday, May 7, 2004",97123,1,1070.37
2082,2213,"Thursday, August 5, 2004",49829,1,1070.37
2083,2213,"Monday, June 20, 2005",28352,1,1070.37
2084,2213,"Wednesday, November 9, 2005",49601,1,1070.37
2085,2213,"Monday, June 27, 2005",36736,1,1070.37
2086,2213,"Thursday, January 15, 2004",29150,1,1070.37
2087,2213,"Wednesday, June 28, 2006",22824,1,1070.37
2088,2213,"Sunday, January 11, 2004",13323,1,1070.37
2089,2213,"Tuesday, June 22, 2004",10550,1,1070.37
2090,2213,"Sunday, June 18, 2006",35121,1,1070.37
2091,2213,"Friday, November 18, 2005",60457,1,1070.37
2092,2213,"Friday, December 8, 2006",35672,1,1070.37
2093,2213,"Tuesday, May 30, 2006",7430,1,1070.37
2094,2213,"Friday, October 30, 2009",38002,1,1070.37
2095,2213,"Tuesday, June 29, 2004",32819,1,1070.37
2096,2213,"Friday, December 30, 2005",93225,1,1070.37
2097,2213,"Friday, December 12, 2003",76116,1,1070.37
2098,2213,"Wednesday, March 30, 2005",18351,1,1070.37
2099,2213,"Wednesday, July 20, 2005",70764,1,1070.37
2100,2213,"Monday, February 28, 2005",29466,1,1070.37
2101,2213,"Sunday, July 16, 2006",47462,1,1070.37
2102,2213,"Tuesday, June 15, 2004",93654,1,1070.37
2103,2213,"Thursday, January 6, 2005",21222,1,1070.37
2104,2213,"Wednesday, November 24, 2004",52501,1,1070.37
2105,2213,"Tuesday, December 19, 2006",2746,1,1070.37
2106,2213,"Sunday, November 27, 2005",80018,1,1070.37
2107,2213,"Saturday, February 26, 2005",98528,1,1070.37
2108,2213,"Saturday, November 5, 2005",50619,1,1070.37
2109,2213,"Sunday, September 28, 2003",75757,1,1070.37
2110,2213,"Friday, December 30, 2005",14120,1,1070.37
2111,2213,"Saturday, April 30, 2005",32224,1,1070.37
2112,2213,"Friday, April 7, 2006",84041,1,1070.37
2113,2213,"Wednesday, January 11, 2006",77995,1,1070.37
2114,2213,"Thursday, October 27, 2005",92392,1,1070.37
2115,2213,"Monday, July 4, 2005",30701,1,1070.37
2116,2213,"Tuesday, June 17, 2003",38463,1,1070.37
2117,2213,"Sunday, May 1, 2005",45768,1,1070.37
2118,2213,"Wednesday, November 19, 2003",26591,1,1070.37
2119,2213,"Friday, June 18, 2004",76226,1,1070.37
2120,2213,"Wednesday, September 1, 2004",92679,1,1070.37
2121,2213,"Wednesday, June 29, 2005",30028,1,1070.37
2122,2213,"Friday, November 21, 2003",77357,1,1070.37
2123,2213,"Monday, June 13, 2005",92324,1,1070.37
2124,2213,"Monday, July 18, 2005",89117,1,1070.37
2125,2213,"Sunday, March 20, 2005",72211,1,1070.37
2126,2213,"Friday, November 24, 2006",82007,1,1070.37
2127,2213,"Saturday, January 15, 2005",12180,1,1070.37
2128,2213,"Tuesday, June 29, 2004",7481,1,1070.37
2129,2213,"Friday, November 19, 2004",63966,1,1070.37
2130,2213,"Saturday, September 24, 2005",27281,1,1070.37
2131,2213,"Friday, June 30, 2006",16117,1,1070.37
2132,2213,"Friday, June 30, 2006",35179,1,1070.37
2133,2213,"Tuesday, February 28, 2006",49327,1,1070.37
2134,2213,"Saturday, December 11, 2004",99654,1,1070.37
2135,2213,"Thursday, November 30, 2006",12095,1,1070.37
2136,2213,"Tuesday, June 29, 2004",36541,1,1070.37
2137,2213,"Tuesday, June 29, 2004",29458,1,1070.37
2138,2213,"Wednesday, January 25, 2006",40014,1,1070.37
2139,2213,"Wednesday, October 19, 2005",45230,1,1070.37
2140,2213,"Wednesday, April 26, 2006",92260,1,1070.37
2141,2213,"Saturday, December 30, 2006",98841,1,1070.37
2142,2213,"Wednesday, August 23, 2006",28436,1,1070.37
2143,2213,"Tuesday, October 21, 2003",20165,1,1070.37
2144,2213,"Tuesday, December 2, 2003",89511,1,1070.37
2145,2213,"Thursday, January 12, 2006",95476,1,1070.37
2146,2213,"Thursday, April 15, 2004",92592,1,1070.37
2147,2213,"Monday, May 30, 2005",95926,1,1070.37
2148,2213,"Tuesday, May 15, 2007",36203,1,1070.37
2149,2213,"Tuesday, October 9, 2012",63825,1,1070.37
2150,2213,"Thursday, December 30, 2004",26060,1,1070.37
2151,2213,"Thursday, December 22, 2005",80433,1,1070.37
2152,2213,"Wednesday, November 16, 2005",1337,1,1070.37
2153,2213,"Friday, February 27, 2004",49512,1,1070.37
2154,2213,"Thursday, October 30, 2003",49686,1,1070.37
2155,2213,"Saturday, November 12, 2005",48871,1,1070.37
2156,2213,"Monday, June 27, 2005",77351,1,1070.37
2157,2213,"Tuesday, May 30, 2006",63090,1,1070.37
2158,2213,"Monday, February 28, 2005",84663,1,1070.37
2159,2213,"Saturday, January 28, 2006",32535,1,1070.37
2160,2213,"Tuesday, October 25, 2005",48348,1,1070.37
2161,2213,"Tuesday, June 20, 2006",99835,1,1070.37
2162,2213,"Thursday, January 11, 2007",55434,1,1070.37
2163,2213,"Wednesday, July 30, 2003",38018,1,1070.37
2164,2213,"Thursday, September 25, 2003",2780,1,1070.37
2165,2213,"Sunday, January 2, 2005",81132,1,1070.37
2166,2213,"Saturday, December 18, 2004",49333,1,1070.37
2167,2213,"Friday, October 13, 2006",52728,1,1070.37
2168,2213,"Wednesday, April 7, 2004",93906,1,1070.37
2169,2213,"Friday, June 13, 2003",27042,1,1070.37
2170,2213,"Thursday, July 26, 2007",46938,1,1070.37
2171,2213,"Saturday, December 13, 2003",53120,1,1070.37
2172,2213,"Thursday, October 30, 2003",62240,1,1070.37
2173,2213,"Tuesday, September 28, 2004",82070,1,1070.37
2174,2213,"Wednesday, March 29, 2006",15126,1,1070.37
2175,2213,"Tuesday, June 28, 2005",84743,1,1070.37
2176,2213,"Sunday, February 29, 2004",92027,1,1070.37
2177,2213,"Sunday, October 30, 2005",10588,1,1070.37
2178,2213,"Wednesday, July 20, 2005",93560,1,1070.37
2179,2213,"Friday, September 12, 2003",33782,1,1070.37
2180,2213,"Thursday, June 17, 2004",70775,1,1070.37
2181,2213,"Wednesday, October 4, 2006",33637,1,1070.37
2182,2213,"Monday, February 28, 2005",28052,1,1070.37
2183,2213,"Tuesday, May 23, 2006",44839,1,1070.37
2184,2213,"Saturday, December 16, 2006",55350,1,1070.37
2185,2213,"Friday, October 8, 2004",18011,1,1070.37
2186,2213,"Saturday, February 28, 2004",40014,1,1070.37
2187,2213,"Friday, September 29, 2006",44680,1,1070.37
2188,2213,"Tuesday, April 18, 2006",55328,1,1070.37
2189,2213,"Tuesday, December 30, 2003",45068,1,1070.37
2190,2213,"Tuesday, June 17, 2003",33809,1,1070.37
2191,2213,"Monday, October 17, 2005",25685,1,1070.37
2192,2213,"Wednesday, June 20, 2007",59901,1,1070.37
2193,2213,"Thursday, December 29, 2005",24931,1,1070.37
2194,2213,"Monday, May 23, 2005",90808,1,1070.37
2195,2213,"Tuesday, December 14, 2004",57337,1,1070.37
2196,2213,"Thursday, June 16, 2005",31024,1,1070.37
2197,2213,"Friday, June 30, 2006",92553,1,1070.37
2198,2213,"Thursday, September 27, 2007",48313,1,1070.37
2199,2213,"Friday, June 30, 2006",37075,1,1070.37
2200,2213,"Wednesday, November 9, 2005",22903,1,1070.37
2201,2213,"Sunday, September 30, 2007",53809,1,1070.37
2202,2213,"Sunday, May 22, 2005",92883,1,1070.37
2203,2213,"Saturday, March 11, 2006",56650,1,1070.37
2204,2213,"Monday, May 30, 2005",85257,1,1070.37
2205,2213,"Tuesday, June 22, 2004",42721,1,1070.37
2206,2213,"Thursday, June 21, 2007",32136,1,1070.37
2207,2213,"Friday, October 29, 2004",6477,1,1070.37
2208,2213,"Saturday, November 29, 2003",12997,1,1070.37
2209,2213,"Saturday, November 5, 2005",60107,1,1070.37
2210,2213,"Thursday, November 27, 2003",71483,1,1070.37
2211,2213,"Thursday, June 14, 2007",52594,1,1070.37
2212,2213,"Saturday, April 28, 2007",30253,1,1070.37
2213,2213,"Wednesday, December 29, 2004",87061,1,1070.37
2214,2213,"Monday, January 31, 2005",33067,1,1070.37
2215,2213,"Saturday, November 27, 2004",97756,1,1070.37
2216,2213,"Monday, March 21, 2005",47842,1,1070.37
2217,2213,"Sunday, July 9, 2006",35957,1,1070.37
2218,2213,"Friday, December 16, 2005",12065,1,1070.37
2219,2213,"Wednesday, January 26, 2005",2780,1,1070.37
2220,2213,"Thursday, February 26, 2004",42223,1,1070.37
2221,2213,"Thursday, September 1, 2005",33606,1,1070.37
2222,2213,"Tuesday, June 13, 2006",70605,1,1070.37
2223,2213,"Sunday, February 6, 2005",99687,1,1070.37
2224,2213,"Sunday, June 18, 2006",89108,1,1070.37
2225,2213,"Monday, May 16, 2005",92307,1,1070.37
2226,2213,"Monday, June 27, 2005",24701,1,1070.37
2227,2213,"Tuesday, June 27, 2006",82001,1,1070.37
2228,2213,"Saturday, October 28, 2006",37331,1,1070.37
2229,2213,"Wednesday, October 8, 2003",92071,1,1070.37
2230,2213,"Monday, July 18, 2005",92625,1,1070.37
2231,2213,"Sunday, February 6, 2005",84401,1,1070.37
2232,2213,"Saturday, January 31, 2004",47119,1,1070.37
2233,2213,"Saturday, November 6, 2004",43056,1,1070.37
2234,2213,"Friday, September 10, 2004",94513,1,1070.37
2235,2213,"Friday, September 5, 2003",85142,1,1070.37
2236,2213,"Thursday, November 30, 2006",29512,1,1070.37
2237,2213,"Tuesday, June 27, 2006",34480,1,1070.37
2238,2213,"Tuesday, June 29, 2004",35950,1,1070.37
2239,2213,"Wednesday, October 25, 2006",94534,1,1070.37
2240,2213,"Friday, June 27, 2003",46788,1,1070.37
2241,2213,"Saturday, November 22, 2003",30157,1,1070.37
2242,2213,"Thursday, October 21, 2004",10950,1,1070.37
2243,2213,"Saturday, October 25, 2003",76016,1,1070.37
2244,2213,"Monday, June 23, 2003",1201,1,1070.37
2245,2213,"Sunday, November 28, 2010",47523,1,1070.37
2246,2213,"Tuesday, December 2, 2003",94588,1,1070.37
2247,2213,"Sunday, September 10, 2006",79022,1,1070.37
2248,2213,"Tuesday, December 21, 2004",29924,1,1070.37
2249,2213,"Friday, February 29, 2008",98587,1,1070.37
2250,2213,"Saturday, June 21, 2008",42633,1,1070.37
2251,2213,"Friday, June 30, 2006",30707,1,1070.37
2252,2213,"Friday, December 29, 2006",99701,1,1070.37
2253,2213,"Saturday, November 15, 2003",38002,1,1070.37
2254,2213,"Wednesday, September 28, 2005",45750,1,1070.37
2255,2213,"Monday, July 5, 2004",78589,1,1070.37
2256,2213,"Wednesday, June 30, 2004",27409,1,1070.37
2257,2213,"Saturday, October 14, 2006",50249,1,1070.37
2258,2213,"Wednesday, October 20, 2004",68929,1,1070.37
2259,2213,"Thursday, April 20, 2006",92592,1,1070.37
2260,2213,"Tuesday, September 30, 2003",94975,1,1070.37
2261,2213,"Friday, October 24, 2003",18944,1,1070.37
2262,2213,"Tuesday, December 30, 2003",44428,1,1070.37
2263,2213,"Friday, June 30, 2006",42420,1,1070.37
2264,2213,"Wednesday, June 21, 2006",91362,1,1070.37
2265,2213,"Wednesday, January 17, 2007",8055,1,1070.37
2266,2213,"Friday, September 26, 2003",98335,1,1070.37
2267,2213,"Wednesday, October 26, 2005",53545,1,1070.37
