ProductID,Product,Category,Segment,ManufacturerID,IsCompete
2348,Aliqui UE-22,Urban,Extreme,2,No
2349,Aliqui UE-23,Urban,Extreme,2,No
2350,Aliqui UE-24,Urban,Extreme,2,No
2351,Aliqui UE-25,Urban,Extreme,2,No
2352,Aliqui UE-26,Urban,Extreme,2,No
513,Maximus UE-01,Urban,Extreme,7,No
514,Maximus UE-02,Urban,Extreme,7,No
515,Maximus UE-03,Urban,Extreme,7,No
516,Maximus UE-04,Urban,Extreme,7,No
517,Maximus UE-05,Urban,Extreme,7,No
518,Maximus UE-06,Urban,Extreme,7,No
519,Maximus UE-07,Urban,Extreme,7,No
520,Maximus UE-08,Urban,Extreme,7,No
521,Maximus UE-09,Urban,Extreme,7,No
522,Maximus UE-10,Urban,Extreme,7,No
523,Maximus UE-11,Urban,Extreme,7,No
524,Maximus UE-12,Urban,Extreme,7,No
525,Maximus UE-13,Urban,Extreme,7,No
526,Maximus UE-14,Urban,Extreme,7,No
527,Maximus UE-15,Urban,Extreme,7,No
528,Maximus UE-16,Urban,Extreme,7,No
529,Maximus UE-17,Urban,Extreme,7,No
530,Maximus UE-18,Urban,Extreme,7,No
531,Maximus UE-19,Urban,Extreme,7,No
532,Maximus UE-20,Urban,Extreme,7,No
533,Maximus UE-21,Urban,Extreme,7,No
534,Maximus UE-22,Urban,Extreme,7,No
535,Maximus UE-23,Urban,Extreme,7,No
892,Natura UE-01,Urban,Extreme,8,No
893,Natura UE-02,Urban,Extreme,8,No
894,Natura UE-03,Urban,Extreme,8,No
895,Natura UE-04,Urban,Extreme,8,No
896,Natura UE-05,Urban,Extreme,8,No
897,Natura UE-06,Urban,Extreme,8,No
898,Natura UE-07,Urban,Extreme,8,No
899,Natura UE-08,Urban,Extreme,8,No
900,Natura UE-09,Urban,Extreme,8,No
901,Natura UE-10,Urban,Extreme,8,No
902,Natura UE-11,Urban,Extreme,8,No
903,Natura UE-12,Urban,Extreme,8,No
904,Natura UE-13,Urban,Extreme,8,No
905,Natura UE-14,Urban,Extreme,8,No
906,Natura UE-15,Urban,Extreme,8,No
907,Natura UE-16,Urban,Extreme,8,No
908,Natura UE-17,Urban,Extreme,8,No
909,Natura UE-18,Urban,Extreme,8,No
910,Natura UE-19,Urban,Extreme,8,No
911,Natura UE-20,Urban,Extreme,8,No
912,Natura UE-21,Urban,Extreme,8,No
913,Natura UE-22,Urban,Extreme,8,No
914,Natura UE-23,Urban,Extreme,8,No
915,Natura UE-24,Urban,Extreme,8,No
916,Natura UE-25,Urban,Extreme,8,No
917,Natura UE-26,Urban,Extreme,8,No
918,Natura UE-27,Urban,Extreme,8,No
919,Natura UE-28,Urban,Extreme,8,No
920,Natura UE-29,Urban,Extreme,8,No
921,Natura UE-30,Urban,Extreme,8,No
922,Natura UE-31,Urban,Extreme,8,No
923,Natura UE-32,Urban,Extreme,8,No
924,Natura UE-33,Urban,Extreme,8,No
925,Natura UE-34,Urban,Extreme,8,No
926,Natura UE-35,Urban,Extreme,8,No
927,Natura UE-36,Urban,Extreme,8,No
928,Natura UE-37,Urban,Extreme,8,No
929,Natura UE-38,Urban,Extreme,8,No
930,Natura UE-39,Urban,Extreme,8,No
931,Natura UE-40,Urban,Extreme,8,No
932,Natura UE-41,Urban,Extreme,8,No
933,Natura UE-42,Urban,Extreme,8,No
934,Natura UE-43,Urban,Extreme,8,No
935,Natura UE-44,Urban,Extreme,8,No
936,Natura UE-45,Urban,Extreme,8,No
937,Natura UE-46,Urban,Extreme,8,No
280,Fama UE-01,Urban,Extreme,5,No
281,Fama UE-02,Urban,Extreme,5,No
282,Fama UE-03,Urban,Extreme,5,No
283,Fama UE-04,Urban,Extreme,5,No
284,Fama UE-05,Urban,Extreme,5,No
285,Fama UE-06,Urban,Extreme,5,No
286,Fama UE-07,Urban,Extreme,5,No
287,Fama UE-08,Urban,Extreme,5,No
288,Fama UE-09,Urban,Extreme,5,No
289,Fama UE-10,Urban,Extreme,5,No
290,Fama UE-11,Urban,Extreme,5,No
291,Fama UE-12,Urban,Extreme,5,No
292,Fama UE-13,Urban,Extreme,5,No
293,Fama UE-14,Urban,Extreme,5,No
294,Fama UE-15,Urban,Extreme,5,No
295,Fama UE-16,Urban,Extreme,5,No
296,Fama UE-17,Urban,Extreme,5,No
297,Fama UE-18,Urban,Extreme,5,No
298,Fama UE-19,Urban,Extreme,5,No
299,Fama UE-20,Urban,Extreme,5,No
300,Fama UE-21,Urban,Extreme,5,No
301,Fama UE-22,Urban,Extreme,5,No
302,Fama UE-23,Urban,Extreme,5,No
303,Fama UE-24,Urban,Extreme,5,No
304,Fama UE-25,Urban,Extreme,5,No
305,Fama UE-26,Urban,Extreme,5,No
306,Fama UE-27,Urban,Extreme,5,No
307,Fama UE-28,Urban,Extreme,5,No
308,Fama UE-29,Urban,Extreme,5,No
309,Fama UE-30,Urban,Extreme,5,No
310,Fama UE-31,Urban,Extreme,5,No
311,Fama UE-32,Urban,Extreme,5,No
312,Fama UE-33,Urban,Extreme,5,No
313,Fama UE-34,Urban,Extreme,5,No
314,Fama UE-35,Urban,Extreme,5,No
315,Fama UE-36,Urban,Extreme,5,No
316,Fama UE-37,Urban,Extreme,5,No
317,Fama UE-38,Urban,Extreme,5,No
318,Fama UE-39,Urban,Extreme,5,No
319,Fama UE-40,Urban,Extreme,5,No
320,Fama UE-41,Urban,Extreme,5,No
321,Fama UE-42,Urban,Extreme,5,No
322,Fama UE-43,Urban,Extreme,5,No
323,Fama UE-44,Urban,Extreme,5,No
324,Fama UE-45,Urban,Extreme,5,No
325,Fama UE-46,Urban,Extreme,5,No
326,Fama UE-47,Urban,Extreme,5,No
327,Fama UE-48,Urban,Extreme,5,No
328,Fama UE-49,Urban,Extreme,5,No
329,Fama UE-50,Urban,Extreme,5,No
330,Fama UE-51,Urban,Extreme,5,No
331,Fama UE-52,Urban,Extreme,5,No
332,Fama UE-53,Urban,Extreme,5,No
333,Fama UE-54,Urban,Extreme,5,No
334,Fama UE-55,Urban,Extreme,5,No
335,Fama UE-56,Urban,Extreme,5,No
336,Fama UE-57,Urban,Extreme,5,No
337,Fama UE-58,Urban,Extreme,5,No
338,Fama UE-59,Urban,Extreme,5,No
339,Fama UE-60,Urban,Extreme,5,No
340,Fama UE-61,Urban,Extreme,5,No
341,Fama UE-62,Urban,Extreme,5,No
342,Fama UE-63,Urban,Extreme,5,No
343,Fama UE-64,Urban,Extreme,5,No
344,Fama UE-65,Urban,Extreme,5,No
345,Fama UE-66,Urban,Extreme,5,No
346,Fama UE-67,Urban,Extreme,5,No
347,Fama UE-68,Urban,Extreme,5,No
348,Fama UE-69,Urban,Extreme,5,No
349,Fama UE-70,Urban,Extreme,5,No
350,Fama UE-71,Urban,Extreme,5,No
351,Fama UE-72,Urban,Extreme,5,No
352,Fama UE-73,Urban,Extreme,5,No
353,Fama UE-74,Urban,Extreme,5,No
354,Fama UE-75,Urban,Extreme,5,No
355,Fama UE-76,Urban,Extreme,5,No
356,Fama UE-77,Urban,Extreme,5,No
357,Fama UE-78,Urban,Extreme,5,No
358,Fama UE-79,Urban,Extreme,5,No
359,Fama UE-80,Urban,Extreme,5,No
360,Fama UE-81,Urban,Extreme,5,No
361,Fama UE-82,Urban,Extreme,5,No
362,Fama UE-83,Urban,Extreme,5,No
363,Fama UE-84,Urban,Extreme,5,No
364,Fama UE-85,Urban,Extreme,5,No
365,Fama UE-86,Urban,Extreme,5,No
366,Fama UE-87,Urban,Extreme,5,No
367,Fama UE-88,Urban,Extreme,5,No
368,Fama UE-89,Urban,Extreme,5,No
369,Fama UE-90,Urban,Extreme,5,No
370,Fama UE-91,Urban,Extreme,5,No
371,Fama UE-92,Urban,Extreme,5,No
372,Fama UE-93,Urban,Extreme,5,No
373,Fama UE-94,Urban,Extreme,5,No
374,Fama UE-95,Urban,Extreme,5,No
375,Fama UE-96,Urban,Extreme,5,No
376,Fama UE-97,Urban,Extreme,5,No
377,Fama UE-98,Urban,Extreme,5,No
378,Fama UE-99,Urban,Extreme,5,No
379,Fama UE-00,Urban,Extreme,5,No
380,Fama UE-01,Urban,Extreme,5,No
381,Fama UE-02,Urban,Extreme,5,No
382,Fama UE-03,Urban,Extreme,5,No
383,Fama UE-04,Urban,Extreme,5,No
384,Fama UE-05,Urban,Extreme,5,No
385,Fama UE-06,Urban,Extreme,5,No
386,Fama UE-07,Urban,Extreme,5,No
396,Maximus UM-01,Urban,Moderation,7,Yes
397,Maximus UM-02,Urban,Moderation,7,Yes
398,Maximus UM-03,Urban,Moderation,7,Yes
399,Maximus UM-04,Urban,Moderation,7,Yes
400,Maximus UM-05,Urban,Moderation,7,Yes
401,Maximus UM-06,Urban,Moderation,7,Yes
402,Maximus UM-07,Urban,Moderation,7,Yes
403,Maximus UM-08,Urban,Moderation,7,Yes
404,Maximus UM-09,Urban,Moderation,7,Yes
405,Maximus UM-10,Urban,Moderation,7,Yes
406,Maximus UM-11,Urban,Moderation,7,Yes
407,Maximus UM-12,Urban,Moderation,7,Yes
408,Maximus UM-13,Urban,Moderation,7,Yes
409,Maximus UM-14,Urban,Moderation,7,Yes
410,Maximus UM-15,Urban,Moderation,7,Yes
411,Maximus UM-16,Urban,Moderation,7,Yes
412,Maximus UM-17,Urban,Moderation,7,Yes
413,Maximus UM-18,Urban,Moderation,7,Yes
414,Maximus UM-19,Urban,Moderation,7,Yes
415,Maximus UM-20,Urban,Moderation,7,Yes
416,Maximus UM-21,Urban,Moderation,7,Yes
417,Maximus UM-22,Urban,Moderation,7,Yes
418,Maximus UM-23,Urban,Moderation,7,Yes
419,Maximus UM-24,Urban,Moderation,7,Yes
420,Maximus UM-25,Urban,Moderation,7,Yes
421,Maximus UM-26,Urban,Moderation,7,Yes
422,Maximus UM-27,Urban,Moderation,7,Yes
423,Maximus UM-28,Urban,Moderation,7,Yes
424,Maximus UM-29,Urban,Moderation,7,Yes
425,Maximus UM-30,Urban,Moderation,7,Yes
426,Maximus UM-31,Urban,Moderation,7,Yes
427,Maximus UM-32,Urban,Moderation,7,Yes
428,Maximus UM-33,Urban,Moderation,7,Yes
429,Maximus UM-34,Urban,Moderation,7,Yes
430,Maximus UM-35,Urban,Moderation,7,Yes
431,Maximus UM-36,Urban,Moderation,7,Yes
432,Maximus UM-37,Urban,Moderation,7,Yes
433,Maximus UM-38,Urban,Moderation,7,Yes
434,Maximus UM-39,Urban,Moderation,7,Yes
435,Maximus UM-40,Urban,Moderation,7,Yes
436,Maximus UM-41,Urban,Moderation,7,Yes
437,Maximus UM-42,Urban,Moderation,7,Yes
438,Maximus UM-43,Urban,Moderation,7,Yes
439,Maximus UM-44,Urban,Moderation,7,Yes
440,Maximus UM-45,Urban,Moderation,7,Yes
441,Maximus UM-46,Urban,Moderation,7,Yes
442,Maximus UM-47,Urban,Moderation,7,Yes
443,Maximus UM-48,Urban,Moderation,7,Yes
444,Maximus UM-49,Urban,Moderation,7,Yes
445,Maximus UM-50,Urban,Moderation,7,Yes
446,Maximus UM-51,Urban,Moderation,7,Yes
447,Maximus UM-52,Urban,Moderation,7,Yes
448,Maximus UM-53,Urban,Moderation,7,Yes
449,Maximus UM-54,Urban,Moderation,7,Yes
450,Maximus UM-55,Urban,Moderation,7,Yes
451,Maximus UM-56,Urban,Moderation,7,Yes
452,Maximus UM-57,Urban,Moderation,7,Yes
453,Maximus UM-58,Urban,Moderation,7,Yes
454,Maximus UM-59,Urban,Moderation,7,Yes
455,Maximus UM-60,Urban,Moderation,7,Yes
456,Maximus UM-61,Urban,Moderation,7,Yes
457,Maximus UM-62,Urban,Moderation,7,Yes
458,Maximus UM-63,Urban,Moderation,7,Yes
459,Maximus UM-64,Urban,Moderation,7,Yes
460,Maximus UM-65,Urban,Moderation,7,Yes
461,Maximus UM-66,Urban,Moderation,7,Yes
462,Maximus UM-67,Urban,Moderation,7,Yes
463,Maximus UM-68,Urban,Moderation,7,Yes
464,Maximus UM-69,Urban,Moderation,7,Yes
465,Maximus UM-70,Urban,Moderation,7,Yes
466,Maximus UM-71,Urban,Moderation,7,Yes
467,Maximus UM-72,Urban,Moderation,7,Yes
468,Maximus UM-73,Urban,Moderation,7,Yes
469,Maximus UM-74,Urban,Moderation,7,Yes
470,Maximus UM-75,Urban,Moderation,7,Yes
471,Maximus UM-76,Urban,Moderation,7,Yes
472,Maximus UM-77,Urban,Moderation,7,Yes
473,Maximus UM-78,Urban,Moderation,7,Yes
474,Maximus UM-79,Urban,Moderation,7,Yes
475,Maximus UM-80,Urban,Moderation,7,Yes
476,Maximus UM-81,Urban,Moderation,7,Yes
477,Maximus UM-82,Urban,Moderation,7,Yes
478,Maximus UM-83,Urban,Moderation,7,Yes
479,Maximus UM-84,Urban,Moderation,7,Yes
480,Maximus UM-85,Urban,Moderation,7,Yes
481,Maximus UM-86,Urban,Moderation,7,Yes
482,Maximus UM-87,Urban,Moderation,7,Yes
483,Maximus UM-88,Urban,Moderation,7,Yes
484,Maximus UM-89,Urban,Moderation,7,Yes
485,Maximus UM-90,Urban,Moderation,7,Yes
486,Maximus UM-91,Urban,Moderation,7,Yes
487,Maximus UM-92,Urban,Moderation,7,Yes
488,Maximus UM-93,Urban,Moderation,7,Yes
489,Maximus UM-94,Urban,Moderation,7,Yes
490,Maximus UM-95,Urban,Moderation,7,Yes
491,Maximus UM-96,Urban,Moderation,7,Yes
492,Maximus UM-97,Urban,Moderation,7,Yes
493,Maximus UM-98,Urban,Moderation,7,Yes
494,Maximus UM-99,Urban,Moderation,7,Yes
495,Maximus UM-00,Urban,Moderation,7,Yes
496,Maximus UM-01,Urban,Moderation,7,Yes
497,Maximus UM-02,Urban,Moderation,7,Yes
498,Maximus UM-03,Urban,Moderation,7,Yes
499,Maximus UM-04,Urban,Moderation,7,Yes
500,Maximus UM-05,Urban,Moderation,7,Yes
501,Maximus UM-06,Urban,Moderation,7,Yes
502,Maximus UM-07,Urban,Moderation,7,Yes
503,Maximus UM-08,Urban,Moderation,7,Yes
504,Maximus UM-09,Urban,Moderation,7,Yes
505,Maximus UM-10,Urban,Moderation,7,Yes
506,Maximus UM-11,Urban,Moderation,7,Yes
507,Maximus UM-12,Urban,Moderation,7,Yes
508,Maximus UM-13,Urban,Moderation,7,Yes
509,Maximus UM-14,Urban,Moderation,7,Yes
510,Maximus UM-15,Urban,Moderation,7,Yes
511,Maximus UM-16,Urban,Moderation,7,Yes
100,Abbas UM-27,Urban,Moderation,1,Yes
101,Abbas UM-28,Urban,Moderation,1,Yes
102,Abbas UM-29,Urban,Moderation,1,Yes
1027,Palma UM-01,Urban,Moderation,9,Yes
1028,Palma UM-02,Urban,Moderation,9,Yes
103,Abbas UM-30,Urban,Moderation,1,Yes
104,Abbas UM-31,Urban,Moderation,1,Yes
105,Abbas UM-32,Urban,Moderation,1,Yes
106,Abbas UM-33,Urban,Moderation,1,Yes
107,Abbas UM-34,Urban,Moderation,1,Yes
108,Abbas UM-35,Urban,Moderation,1,Yes
109,Abbas UM-36,Urban,Moderation,1,Yes
110,Abbas UM-37,Urban,Moderation,1,Yes
111,Abbas UM-38,Urban,Moderation,1,Yes
112,Abbas UM-39,Urban,Moderation,1,Yes
1124,Pirum UM-01,Urban,Moderation,10,Yes
1125,Pirum UM-02,Urban,Moderation,10,Yes
1126,Pirum UM-03,Urban,Moderation,10,Yes
1127,Pirum UM-04,Urban,Moderation,10,Yes
1128,Pirum UM-05,Urban,Moderation,10,Yes
1129,Pirum UM-06,Urban,Moderation,10,Yes
113,Abbas UM-40,Urban,Moderation,1,Yes
1130,Pirum UM-07,Urban,Moderation,10,Yes
1131,Pirum UM-08,Urban,Moderation,10,Yes
1132,Pirum UM-09,Urban,Moderation,10,Yes
1133,Pirum UM-10,Urban,Moderation,10,Yes
1134,Pirum UM-11,Urban,Moderation,10,Yes
1135,Pirum UM-12,Urban,Moderation,10,Yes
1136,Pirum UM-13,Urban,Moderation,10,Yes
1137,Pirum UM-14,Urban,Moderation,10,Yes
1138,Pirum UM-15,Urban,Moderation,10,Yes
1139,Pirum UM-16,Urban,Moderation,10,Yes
114,Abbas UM-41,Urban,Moderation,1,Yes
1140,Pirum UM-17,Urban,Moderation,10,Yes
1141,Pirum UM-18,Urban,Moderation,10,Yes
1142,Pirum UM-19,Urban,Moderation,10,Yes
1143,Pirum UM-20,Urban,Moderation,10,Yes
115,Abbas UM-42,Urban,Moderation,1,Yes
116,Abbas UM-43,Urban,Moderation,1,Yes
117,Abbas UM-44,Urban,Moderation,1,Yes
118,Abbas UM-45,Urban,Moderation,1,Yes
119,Abbas UM-46,Urban,Moderation,1,Yes
120,Abbas UM-47,Urban,Moderation,1,Yes
121,Abbas UM-48,Urban,Moderation,1,Yes
122,Abbas UM-49,Urban,Moderation,1,Yes
123,Abbas UM-50,Urban,Moderation,1,Yes
124,Abbas UM-51,Urban,Moderation,1,Yes
125,Abbas UM-52,Urban,Moderation,1,Yes
126,Abbas UM-53,Urban,Moderation,1,Yes
127,Abbas UM-54,Urban,Moderation,1,Yes
128,Abbas UM-55,Urban,Moderation,1,Yes
129,Abbas UM-56,Urban,Moderation,1,Yes
1749,Pomum UM-01,Urban,Moderation,11,Yes
1750,Pomum UM-02,Urban,Moderation,11,Yes
1751,Pomum UM-03,Urban,Moderation,11,Yes
1752,Pomum UM-04,Urban,Moderation,11,Yes
1753,Pomum UM-05,Urban,Moderation,11,Yes
1754,Pomum UM-06,Urban,Moderation,11,Yes
1863,Leo UM-01,Urban,Moderation,6,Yes
1864,Leo UM-02,Urban,Moderation,6,Yes
1865,Leo UM-03,Urban,Moderation,6,Yes
1866,Leo UM-04,Urban,Moderation,6,Yes
1867,Leo UM-05,Urban,Moderation,6,Yes
1868,Leo UM-06,Urban,Moderation,6,Yes
1869,Leo UM-07,Urban,Moderation,6,Yes
1870,Leo UM-08,Urban,Moderation,6,Yes
1871,Leo UM-09,Urban,Moderation,6,Yes
1872,Leo UM-10,Urban,Moderation,6,Yes
1873,Leo UM-11,Urban,Moderation,6,Yes
1874,Leo UM-12,Urban,Moderation,6,Yes
1875,Leo UM-13,Urban,Moderation,6,Yes
1876,Leo UM-14,Urban,Moderation,6,Yes
1877,Leo UM-15,Urban,Moderation,6,Yes
1878,Leo UM-16,Urban,Moderation,6,Yes
1879,Leo UM-17,Urban,Moderation,6,Yes
1880,Leo UM-18,Urban,Moderation,6,Yes
1881,Leo UM-19,Urban,Moderation,6,Yes
199,Barba UM-01,Urban,Moderation,3,Yes
1994,Currus UM-01,Urban,Moderation,4,Yes
1995,Currus UM-02,Urban,Moderation,4,Yes
1996,Currus UM-03,Urban,Moderation,4,Yes
1997,Currus UM-04,Urban,Moderation,4,Yes
200,Barba UM-02,Urban,Moderation,3,Yes
201,Barba UM-03,Urban,Moderation,3,Yes
202,Barba UM-04,Urban,Moderation,3,Yes
203,Barba UM-05,Urban,Moderation,3,Yes
204,Barba UM-06,Urban,Moderation,3,Yes
205,Barba UM-07,Urban,Moderation,3,Yes
206,Barba UM-08,Urban,Moderation,3,Yes
207,Barba UM-09,Urban,Moderation,3,Yes
208,Barba UM-10,Urban,Moderation,3,Yes
209,Barba UM-11,Urban,Moderation,3,Yes
210,Barba UM-12,Urban,Moderation,3,Yes
2110,Victoria UM-01,Urban,Moderation,14,Yes
2111,Victoria UM-02,Urban,Moderation,14,Yes
2112,Victoria UM-03,Urban,Moderation,14,Yes
2113,Victoria UM-04,Urban,Moderation,14,Yes
2114,Victoria UM-05,Urban,Moderation,14,Yes
2115,Victoria UM-06,Urban,Moderation,14,Yes
2116,Victoria UM-07,Urban,Moderation,14,Yes
2117,Victoria UM-08,Urban,Moderation,14,Yes
2118,Victoria UM-09,Urban,Moderation,14,Yes
2119,Victoria UM-10,Urban,Moderation,14,Yes
2120,Victoria UM-11,Urban,Moderation,14,Yes
2121,Victoria UM-12,Urban,Moderation,14,Yes
2122,Victoria UM-13,Urban,Moderation,14,Yes
2123,Victoria UM-14,Urban,Moderation,14,Yes
2124,Victoria UM-15,Urban,Moderation,14,Yes
223,Fama UM-01,Urban,Moderation,5,Yes
224,Fama UM-02,Urban,Moderation,5,Yes
225,Fama UM-03,Urban,Moderation,5,Yes
226,Fama UM-04,Urban,Moderation,5,Yes
227,Fama UM-05,Urban,Moderation,5,Yes
228,Fama UM-06,Urban,Moderation,5,Yes
2286,Aliqui UM-01,Urban,Moderation,2,Yes
2287,Aliqui UM-02,Urban,Moderation,2,Yes
2288,Aliqui UM-03,Urban,Moderation,2,Yes
2289,Aliqui UM-04,Urban,Moderation,2,Yes
2290,Aliqui UM-05,Urban,Moderation,2,Yes
2291,Aliqui UM-06,Urban,Moderation,2,Yes
2292,Aliqui UM-07,Urban,Moderation,2,Yes
2293,Aliqui UM-08,Urban,Moderation,2,Yes
2294,Aliqui UM-09,Urban,Moderation,2,Yes
2295,Aliqui UM-10,Urban,Moderation,2,Yes
2296,Aliqui UM-11,Urban,Moderation,2,Yes
2297,Aliqui UM-12,Urban,Moderation,2,Yes
74,Abbas UM-01,Urban,Moderation,1,Yes
75,Abbas UM-02,Urban,Moderation,1,Yes
76,Abbas UM-03,Urban,Moderation,1,Yes
77,Abbas UM-04,Urban,Moderation,1,Yes
78,Abbas UM-05,Urban,Moderation,1,Yes
79,Abbas UM-06,Urban,Moderation,1,Yes
80,Abbas UM-07,Urban,Moderation,1,Yes
81,Abbas UM-08,Urban,Moderation,1,Yes
817,Natura UM-01,Urban,Moderation,8,No
818,Natura UM-02,Urban,Moderation,8,No
819,Natura UM-03,Urban,Moderation,8,Yes
82,Abbas UM-09,Urban,Moderation,1,Yes
820,Natura UM-04,Urban,Moderation,8,Yes
821,Natura UM-05,Urban,Moderation,8,Yes
822,Natura UM-06,Urban,Moderation,8,Yes
823,Natura UM-07,Urban,Moderation,8,Yes
824,Natura UM-08,Urban,Moderation,8,Yes
825,Natura UM-09,Urban,Moderation,8,Yes
826,Natura UM-10,Urban,Moderation,8,Yes
827,Natura UM-11,Urban,Moderation,8,Yes
828,Natura UM-12,Urban,Moderation,8,Yes
829,Natura UM-13,Urban,Moderation,8,Yes
83,Abbas UM-10,Urban,Moderation,1,Yes
830,Natura UM-14,Urban,Moderation,8,Yes
831,Natura UM-15,Urban,Moderation,8,Yes
832,Natura UM-16,Urban,Moderation,8,Yes
833,Natura UM-17,Urban,Moderation,8,Yes
834,Natura UM-18,Urban,Moderation,8,Yes
835,Natura UM-19,Urban,Moderation,8,Yes
836,Natura UM-20,Urban,Moderation,8,Yes
837,Natura UM-21,Urban,Moderation,8,Yes
838,Natura UM-22,Urban,Moderation,8,Yes
839,Natura UM-23,Urban,Moderation,8,Yes
84,Abbas UM-11,Urban,Moderation,1,Yes
840,Natura UM-24,Urban,Moderation,8,Yes
841,Natura UM-25,Urban,Moderation,8,No
842,Natura UM-26,Urban,Moderation,8,Yes
843,Natura UM-27,Urban,Moderation,8,Yes
844,Natura UM-28,Urban,Moderation,8,Yes
845,Natura UM-29,Urban,Moderation,8,Yes
846,Natura UM-30,Urban,Moderation,8,Yes
847,Natura UM-31,Urban,Moderation,8,Yes
848,Natura UM-32,Urban,Moderation,8,Yes
849,Natura UM-33,Urban,Moderation,8,Yes
85,Abbas UM-12,Urban,Moderation,1,Yes
850,Natura UM-34,Urban,Moderation,8,Yes
851,Natura UM-35,Urban,Moderation,8,Yes
852,Natura UM-36,Urban,Moderation,8,Yes
853,Natura UM-37,Urban,Moderation,8,Yes
854,Natura UM-38,Urban,Moderation,8,Yes
86,Abbas UM-13,Urban,Moderation,1,Yes
87,Abbas UM-14,Urban,Moderation,1,Yes
88,Abbas UM-15,Urban,Moderation,1,Yes
89,Abbas UM-16,Urban,Moderation,1,Yes
90,Abbas UM-17,Urban,Moderation,1,Yes
91,Abbas UM-18,Urban,Moderation,1,Yes
92,Abbas UM-19,Urban,Moderation,1,Yes
93,Abbas UM-20,Urban,Moderation,1,Yes
94,Abbas UM-21,Urban,Moderation,1,Yes
95,Abbas UM-22,Urban,Moderation,1,Yes
96,Abbas UM-23,Urban,Moderation,1,Yes
97,Abbas UM-24,Urban,Moderation,1,Yes
98,Abbas UM-25,Urban,Moderation,1,Yes
99,Abbas UM-26,Urban,Moderation,1,Yes
1144,Pirum UR-01,Urban,Regular,10,Yes
1145,Pirum UR-02,Urban,Regular,10,No
1146,Pirum UR-03,Urban,Regular,10,Yes
1147,Pirum UR-04,Urban,Regular,10,Yes
1148,Pirum UR-05,Urban,Regular,10,Yes
1149,Pirum UR-06,Urban,Regular,10,Yes
1150,Pirum UR-07,Urban,Regular,10,No
1151,Pirum UR-08,Urban,Regular,10,No
1152,Pirum UR-09,Urban,Regular,10,No
1153,Pirum UR-10,Urban,Regular,10,No
1154,Pirum UR-11,Urban,Regular,10,Yes
1155,Pirum UR-12,Urban,Regular,10,Yes
1156,Pirum UR-13,Urban,Regular,10,Yes
1157,Pirum UR-14,Urban,Regular,10,No
1158,Pirum UR-15,Urban,Regular,10,Yes
1159,Pirum UR-16,Urban,Regular,10,Yes
1160,Pirum UR-17,Urban,Regular,10,Yes
1161,Pirum UR-18,Urban,Regular,10,Yes
1162,Pirum UR-19,Urban,Regular,10,No
1163,Pirum UR-20,Urban,Regular,10,Yes
1164,Pirum UR-21,Urban,Regular,10,Yes
130,Abbas UR-01,Urban,Regular,1,Yes
131,Abbas UR-02,Urban,Regular,1,Yes
132,Abbas UR-03,Urban,Regular,1,Yes
133,Abbas UR-04,Urban,Regular,1,Yes
134,Abbas UR-05,Urban,Regular,1,Yes
135,Abbas UR-06,Urban,Regular,1,Yes
136,Abbas UR-07,Urban,Regular,1,Yes
137,Abbas UR-08,Urban,Regular,1,Yes
138,Abbas UR-09,Urban,Regular,1,Yes
139,Abbas UR-10,Urban,Regular,1,Yes
140,Abbas UR-11,Urban,Regular,1,Yes
141,Abbas UR-12,Urban,Regular,1,Yes
142,Abbas UR-13,Urban,Regular,1,Yes
143,Abbas UR-14,Urban,Regular,1,Yes
144,Abbas UR-15,Urban,Regular,1,Yes
145,Abbas UR-16,Urban,Regular,1,Yes
146,Abbas UR-17,Urban,Regular,1,Yes
147,Abbas UR-18,Urban,Regular,1,Yes
148,Abbas UR-19,Urban,Regular,1,Yes
149,Abbas UR-20,Urban,Regular,1,Yes
150,Abbas UR-21,Urban,Regular,1,Yes
151,Abbas UR-22,Urban,Regular,1,Yes
152,Abbas UR-23,Urban,Regular,1,Yes
153,Abbas UR-24,Urban,Regular,1,Yes
154,Abbas UR-25,Urban,Regular,1,Yes
155,Abbas UR-26,Urban,Regular,1,Yes
156,Abbas UR-27,Urban,Regular,1,Yes
157,Abbas UR-28,Urban,Regular,1,Yes
158,Abbas UR-29,Urban,Regular,1,Yes
159,Abbas UR-30,Urban,Regular,1,Yes
160,Abbas UR-31,Urban,Regular,1,Yes
161,Abbas UR-32,Urban,Regular,1,Yes
162,Abbas UR-33,Urban,Regular,1,Yes
163,Abbas UR-34,Urban,Regular,1,Yes
164,Abbas UR-35,Urban,Regular,1,Yes
165,Abbas UR-36,Urban,Regular,1,Yes
166,Abbas UR-37,Urban,Regular,1,Yes
1668,Quibus UR-01,Urban,Regular,12,Yes
1669,Quibus UR-02,Urban,Regular,12,Yes
167,Abbas UR-38,Urban,Regular,1,Yes
1670,Quibus UR-03,Urban,Regular,12,Yes
168,Abbas UR-39,Urban,Regular,1,Yes
169,Abbas UR-40,Urban,Regular,1,Yes
170,Abbas UR-41,Urban,Regular,1,Yes
171,Abbas UR-42,Urban,Regular,1,Yes
172,Abbas UR-43,Urban,Regular,1,Yes
1755,Pomum UR-01,Urban,Regular,11,Yes
1756,Pomum UR-02,Urban,Regular,11,Yes
1757,Pomum UR-03,Urban,Regular,11,Yes
1758,Pomum UR-04,Urban,Regular,11,Yes
